Nom,Organisation,URL,Description,Fork?,Créé,Mis à jour,Homepage,Stars,# forks,Licence,Issues,Langages
"OpenScraper","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/OpenScraper","An open source webapp for scraping: towards a public service for webscraping",false,"2018-02-20T17:50:00Z","2018-10-29T23:34:18Z","http://www.cis-openscraper.com/",25,5,"MIT License",27,"Python"
"open-agenda-eig2018","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/open-agenda-eig2018","Agenda des événements externes à EIG",false,"2018-02-22T11:27:40Z","2018-11-10T15:51:41Z",,0,1,,0,
"open-moulinette","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/open-moulinette","Scripts to clean Open-Data.",true,"2018-02-22T23:07:10Z","2018-07-04T11:28:08Z",,1,0,"MIT License",0,"Python"
"mkinx","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/mkinx","Manage sphinx documentations with mkdocs",false,"2018-02-23T10:54:50Z","2018-07-18T07:57:49Z",,2,0,"GNU Affero General Public License v3.0",0,"Python"
"clj-rgf93-wgs84","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/clj-rgf93-wgs84",,false,"2018-02-25T08:50:45Z","2018-07-04T11:27:55Z",,0,0,"Eclipse Public License 1.0",0,"HTML"
"csv2html","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/csv2html",,false,"2018-02-28T09:15:54Z","2018-11-09T17:48:13Z","",1,0,"Eclipse Public License 1.0",0,"Clojure"
"previsecours.github.io","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/previsecours.github.io","Jekyll home page of previsecours",true,"2018-02-28T15:46:32Z","2018-02-28T15:46:34Z",,0,0,,0,"CSS"
"opensignauxfaibles","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/opensignauxfaibles","Plateforme de détection des entreprises fragiles",true,"2018-03-02T09:10:11Z","2018-10-23T09:02:01Z","https://beta.gouv.fr/startup/signaux-faibles.html",2,0,"MIT License",17,"Go"
"ESOTIM","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/ESOTIM","Identifier les doublons",true,"2018-03-06T08:47:51Z","2018-03-18T19:25:00Z","",0,0,"GNU General Public License v3.0",0,"Python"
"site-archifiltre","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/site-archifiltre",,true,"2018-03-09T13:27:42Z","2018-10-02T11:02:47Z","http://archifiltre.com",0,2,,0,"JavaScript"
"PST2Win","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/PST2Win","Extract a pst file to a folder.",true,"2018-03-09T13:36:57Z","2018-07-04T11:26:17Z","",0,0,"Apache License 2.0",0,"Java"
"makeExe","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/makeExe",,true,"2018-03-09T13:37:25Z","2018-03-09T13:37:26Z",,0,0,,0,"PowerShell"
"cheapExp","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/cheapExp",,true,"2018-03-09T13:37:48Z","2018-03-15T16:26:20Z",,0,0,"MIT License",0,"JavaScript"
"ox-html-timeline","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/ox-html-timeline","Create HTML timelines by exporting .org files",true,"2018-03-12T16:03:55Z","2018-07-04T11:23:30Z",,0,0,,0,"Emacs Lisp"
"archapp","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/archapp","Deploy archifiltre app with docker stack",false,"2018-03-21T09:46:02Z","2018-07-04T11:00:17Z",,0,0,,1,"Makefile"
"suivi_auto","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/suivi_auto","Générer la mise en forme de vos messages pour le fichier suivi.org",false,"2018-03-23T16:37:34Z","2018-07-04T11:15:15Z","http://suivi.eig-forever.org",0,2,"Apache License 2.0",0,"JavaScript"
"archypoint","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/archypoint","archifiltre app entrypoint powered by nginx",false,"2018-03-28T10:17:45Z","2018-04-03T13:04:12Z",,0,0,,0,"Makefile"
"krojolo","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/krojolo","Database for project ArchiFiltre",false,"2018-03-29T13:29:26Z","2018-07-04T11:20:57Z",,0,0,,0,"Makefile"
"CIS-front","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/CIS-front","Site public du carrefour des innovations sociales",false,"2018-04-02T12:35:26Z","2018-10-30T12:30:41Z","http://carrefourdesinnovationssociales.fr/",1,1,"MIT License",90,"CSS"
"eig-timeline","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/eig-timeline","Une frise chronologique décrivant les grandes phases du programme EIG",false,"2018-04-05T10:17:07Z","2018-09-26T08:51:27Z",,0,0,,0,"HTML"
"datamap","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/datamap","Collaborative web tool to build simple data tables",true,"2018-04-09T09:27:29Z","2018-07-26T15:05:03Z",,1,0,"Eclipse Public License 2.0",0,"Clojure"
"tf-han","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/tf-han",,false,"2018-04-09T16:00:13Z","2018-10-25T16:17:44Z",,1,0,,0,"Python"
"site-eig","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/site-eig","Site du programme Entrepreneur d'intérêt général",false,"2018-04-10T08:13:27Z","2018-11-15T06:11:48Z","http://entrepreneur-interet-general.etalab.gouv.fr/",4,11,,6,"CSS"
"graph-explorer","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/graph-explorer","Graph Explorer",false,"2018-04-11T11:47:20Z","2018-11-13T23:36:16Z","https://graph-explorer.fr",7,1,"MIT License",0,"Vue"
"open_api_schemas_to_markdown","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/open_api_schemas_to_markdown","Generate Markdown documentation from OpenAPI 3 Components Schemas",false,"2018-04-19T09:07:13Z","2018-10-03T11:27:40Z","https://pypi.org/project/open-api-schemas-to-markdown/",1,0,"MIT License",1,"Python"
"gobelins","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/gobelins","Monolith app of Gobelins project",false,"2018-05-14T07:09:22Z","2018-11-14T13:48:27Z",,0,1,"Other",2,"PHP"
"domen","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/domen","Redesign du site DOMEN",false,"2018-06-11T14:43:25Z","2018-07-04T10:57:31Z",,0,0,,4,"Python"
"solidata_backend","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/solidata_backend","first draft for solidata_backend API",false,"2018-06-18T13:38:03Z","2018-09-18T18:24:35Z",,1,0,"MIT License",2,"Python"
"metadocs","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/metadocs","The docs of your docs: manage sphinx documentations with mkdocs",false,"2018-07-18T07:22:33Z","2018-11-03T13:56:57Z",,1,2,"GNU Affero General Public License v3.0",0,"Python"
"gobelins-datasource","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/gobelins-datasource","Data source API for Gobelins project",false,"2018-08-05T12:43:39Z","2018-11-07T15:25:38Z",,0,0,,0,"PHP"
"sedatif","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/sedatif","Vérification de conformité SEDA",false,"2018-08-29T14:35:15Z","2018-08-29T14:39:12Z",,0,0,,0,"Makefile"
"gobelins-landingpage","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/gobelins-landingpage","Une page d'annonce pour le projet Gobelins (2018)",false,"2018-09-10T12:53:12Z","2018-10-23T11:38:52Z",,0,0,,0,"HTML"
"manifeste-eig","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/manifeste-eig","Brouillon pour un manifeste des entrepreneur·e·s d'intérêt général",true,"2018-09-10T14:02:33Z","2018-11-13T12:24:18Z",,3,3,,4,
"solidata_frontend","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/solidata_frontend","first draft for solidata_frontend : vue+nuxt+vuetify+i18n+axios",false,"2018-09-11T09:32:29Z","2018-09-26T19:55:43Z",,1,0,"MIT License",2,"Vue"
"entity-resolution-evaluation","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/entity-resolution-evaluation","A python package to evaluate entity resolution",false,"2018-10-18T08:54:53Z","2018-11-06T10:49:39Z",,2,0,"MIT License",2,"Python"
"H3.Standard","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/H3.Standard","Uber H3 library C# Bindings",false,"2018-10-18T09:48:54Z","2018-10-30T18:24:23Z",,5,0,"Apache License 2.0",1,"C"
"Shom.S57","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/Shom.S57","C# parser for reading S57 Electronic Navigation Charts (ENCs)",false,"2018-10-19T12:51:15Z","2018-11-07T15:56:17Z",,0,1,"Other",0,"C#"
"gobelins-devops","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/gobelins-devops","A collection of Ansible playbooks for the Gobelins projects",false,"2018-10-24T21:10:02Z","2018-11-12T11:38:50Z",,0,0,"MIT License",0,"Python"
"dicoCodes","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/dicoCodes","Generate docx from specifications",false,"2018-10-31T15:38:55Z","2018-10-31T17:22:25Z",,1,0,,0,"Python"
"Shom.H3","https://github.com/entrepreneur-interet-general","https://github.com/entrepreneur-interet-general/Shom.H3","The H3 index by Uber used in the context of nautical charts (S57-ENC)",false,"2018-11-13T16:09:19Z","2018-11-13T16:10:03Z","",0,0,"Apache License 2.0",0,
